Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Gibraltar,GIB,Net migration,SM.POP.NETM,-338,-217,219,148,119,149,172,216,203,182,108,-102,-94,-96,-102,-121,-113,-145,-181,-213,-259,-298,-358,-388,-420,-451,-490,-516,-532,-580,-621,-504,-55,-80,-90,-115,-115,-131,-160,-176,-204,-282,342,343,338,328,288,273,256,248,255,213,155,209,189,171,401,421,442,475,514,561,613,689
Gibraltar,GIB,"Population, total",SP.POP.TOTL,21839,21872,22197,22753,23315,23878,24444,25015,25578,26120,26634,27020,27290,27537,27755,27951,28134,28300,28446,28575,28675,28740,28765,28733,28643,28512,28328,28096,27839,27544,27200,26898,26878,27070,27239,27377,27487,27582,27650,27692,27709,27657,27831,28274,28715,29163,29594,30006,30413,30823,31248,31660,32029,32407,32813,33193,33658,34245,34854,35494,36173,36858,37609,38471
Gibraltar,GIB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,Net migration,SM.POP.NETM,-15996,-61102,-74972,-77345,-76678,-81576,21206,-55853,-429,-118544,-54166,-12747,-3589,-42387,-22590,61265,89601,19193,60775,72184,47460,25061,19675,18655,19767,16093,19064,19005,20557,18862,26294,37917,41000,39829,42897,42674,43444,45671,47856,49930,54661,60387,25692,25323,29039,33297,27621,25400,27081,18182,2001,-31786,-65364,-59323,-46678,-43462,10484,10483,17938,36762,6353,-160277,-53997,-159430
Greece,GRC,"Population, total",SP.POP.TOTL,8331725,8398050,8448233,8479625,8510429,8550333,8613651,8684088,8740765,8772764,8792806,8831036,8888628,8929086,8962022,9046541,9188150,9308479,9429959,9548258,9642505,9729350,9789513,9846627,9895801,9934300,9967213,10000595,10036983,10089498,10196792,10319927,10399061,10460415,10512922,10562153,10608800,10661259,10720509,10761698,10805808,10862132,10902022,10928070,10955141,10987314,11020362,11048473,11077841,11107017,11121341,11104899,11045011,10965211,10892413,10820883,10775971,10754679,10732882,10721582,10698599,10569207,10436882,10405588
Greece,GRC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,13.2038411488938,0.364810821762347,11.8448662648483,9.40967729459825,10.7680111912945,6.4945011330868,5.66948538110917,7.20371933494901,11.5636680387996,8.93058000961291,7.84117728628885,10.1601513015239,8.09237859641172,-6.43824056868939,6.36680845579201,6.85189826017303,2.94100129208149,7.24686326066039,3.28208081242751,0.677130740571783,-1.55372098313507,-1.13264795844424,-1.07862225289738,2.01058079047833,2.50955628089555,0.517660255309238,-2.25886363190979,4.28786188832922,3.79999979077247,0,3.10000006906874,0.699999922754131,-1.60000027696664,2.00000001379756,2.09972031337796,1.38247017206857,3.60288320042281,3.43693572579373,2.65878589017217,4.13782709945785,4.65041412229992,4.68313735902784,5.79682303463183,5.37786629728755,1.18350610206699,6.44339775049335,3.50687018582884,0.0574735793110506,-4.11927598076629,-5.69374120273665,-9.87677903873015,-8.33113395866982,-2.27211692215486,0.792225038353592,-0.228301959026894,-0.0317952126675323,1.47312498503697,2.06467253338354,2.27718063644569,-9.19623147082588,8.65449785311438,5.74364918958959,2.3321238825698
Greenland,GRL,Net migration,SM.POP.NETM,234,-24,-33,-7,30,63,212,199,264,396,518,54,84,104,109,22,-127,-524,-490,-465,4,-18,-7,39,22,-157,-115,-126,-205,-250,-648,-692,-748,-733,-696,-433,-463,-521,-486,-513,-229,-282,-313,-295,-311,-476,-480,-505,-522,-562,-46,-244,-553,-653,-702,-315,-342,-350,-330,-308,-328,-324,-323,-318
Greenland,GRL,"Population, total",SP.POP.TOTL,32500,33700,35000,36400,37600,39200,40500,41900,43400,44900,46400,47200,48300,49000,49500,49600,49700,49400,49200,49600,50200,51000,51500,52100,52700,53200,53500,54100,54800,55300,55600,55500,55300,55200,55500,55800,55900,56000,56100,56100,56200,56350,56609,56765,56911,56935,56774,56555,56328,56323,56905,56890,56810,56483,56295,56114,56186,56172,56023,56225,56367,56653,56661,56865
Greenland,GRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,13.0608513612033,6.17727355508018,6.80600898222268,5.70625399277014,0.64624014300631,5.959208506051,8.82231529693058,6.01671719108315,4.86059746427543,8.67600626452334,0.665279571920863,-4.41966084202994,3.45721666110607,-5.17961548785489,3.65638798948321,7.09732273388732,5.5158721029223,5.6036107077353,6.6595450277086,-11.7195329863483,-0.113464594236802,-5.1117000323197,-5.02793262942515,5.92436980149209,3.72867748911121,1.52963736132679,1.46892638096972,7.75798174482551,1.37788444524006,7.10159688181619,1.26903507902787,-0.971177310665553,4.43004572118211,6.90658283676629,4.98749177090193,5.55569490080012,2.3524379811805,6.1661327018619,0.865952328886948,1.73582505889665,-0.496519391959083,1.39419335955625,-1.29828069335511,4.7421356730152,-2.52931802394475,4.68195410972302,0.0527281828800312,0.62306542854094,2.83217756798683,0.187608793759281,1.29021048770599,..,..
Grenada,GRD,Net migration,SM.POP.NETM,-2255,-2565,-2735,-2906,-3071,-3221,-3350,-3201,-2973,-2759,-2566,-2463,-2562,-2615,-2654,-2651,-2645,-2642,-2647,-2743,-2864,-1571,-1201,-1274,-1416,-1555,-1616,-1587,-1243,-1254,-1088,-1130,-1015,-878,-853,-856,-845,-772,-490,-374,-376,-737,-587,-605,-621,-672,-672,-681,-683,-675,-665,-285,-197,-181,-181,-181,-181,-181,-181,-181,0,-69,-190,-190
Grenada,GRD,"Population, total",SP.POP.TOTL,94058,95335,96375,97195,97760,98067,98121,98066,98078,98204,98414,98648,98777,98709,98486,98126,97632,97017,96305,95490,94538,94052,94383,94948,95498,96111,96790,97526,98308,99121,99957,100793,101602,102382,103138,103869,104584,105293,106009,106727,107451,107987,108404,108884,109323,109734,110135,110522,110896,111254,111586,112079,112775,113487,114132,114676,115130,115438,115691,115981,116341,116688,116913,117081
Grenada,GRD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.34140218518347,5.60208348590967,-0.534783988422475,1.53418747275683,4.12426157156393,3.63257489695788,3.56846533761095,5.97970814111039,7.19427376957988,9.09742510698013,2.96679168426633,3.76773076437745,4.01261191599704,1.38554578702994,-0.851148756391396,-1.95881558143746,1.69355604419043,2.12947514959858,4.43823471603358,5.01549460936745,11.7535029919192,6.89836243368677,4.88795213650562,-2.02390004072058,3.43732352954147,9.46397343076491,-0.647450316084857,13.2761883306272,-3.99532824427482,6.12345094741467,0.947542624907697,-6.61328134799545,-0.511146187173722,0.764773550338731,-1.15483816409801,2.35109801677905,7.34212396037948,6.44522314693144,3.7396039558691,4.43867566948151,4.36144039364797,0.676511738873756,-13.7566222572107,4.68747816934534,7.32074061551874,3.56612861773655
Guam,GUM,Net migration,SM.POP.NETM,-343,-171,-175,-91,-81,-72,-179,-127,-152,-287,-149,-109,-101,-155,-222,-356,-325,-359,-230,-107,225,340,336,127,266,164,119,70,58,72,-438,-694,-772,-863,-895,-919,-1017,-1036,-1049,-931,-1501,-1736,-1581,-1800,-2035,-1942,-2162,-2253,-2177,-2040,-2450,-2604,-2996,-2809,-2929,-2937,-3212,-3121,-3021,-2967,-244,-244,-500,-500
Guam,GUM,"Population, total",SP.POP.TOTL,69525,71311,73192,75095,77008,78932,80844,82719,84563,86404,88365,90466,92619,94781,96939,99057,101166,103298,105424,107636,110141,112902,115711,118508,121302,124117,126965,129858,132799,135799,138610,141073,143393,145654,147868,150054,152169,154215,156237,158289,160065,161329,162315,163137,163810,164365,164839,165267,165693,166173,166522,166543,166331,165966,165486,164905,164233,163490,162679,161808,162158,163730,165180,166506
Guam,GUM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.879314134974734,6.49378949662236,3.64231634949867,-3.65251727541954,0.717213114754102,2.03458799593082,0.438683948155543,2.26325193567601,0.0776548243059523,2.13385063045585,1.69040835707501,1.79305192379529,0.825688073394488,0.18198362147406,0.890099909173486,-0.828231904933389,2.52360203340596,-10.5188595714539,2.0581832574708,5.09986426216793,..
Guatemala,GTM,Net migration,SM.POP.NETM,-186,797,713,240,-440,-681,-3824,-4715,-7589,-10937,-14755,-23513,-25807,-29641,-36089,-42329,-50745,-46249,-48309,-47278,-43144,-45490,-46174,-32877,-25010,-24991,-31631,-31539,-30450,-30860,-27735,-40868,-32093,-36848,-33462,-39917,-43501,-43377,-39104,-47325,-65197,-59536,-55247,-54701,-47409,-49636,-42118,-40632,-42624,-43046,-36076,-33238,-32624,-35698,-40409,-48179,-30980,-42779,-56487,-57746,-23927,-29908,-8463,-8940
Guatemala,GTM,"Population, total",SP.POP.TOTL,4063655,4186201,4312044,4440264,4571109,4704965,4840958,4978862,5118111,5257081,5396966,5538355,5682833,5831631,5981197,6128731,6262404,6401515,6561534,6727797,6900212,7075648,7240241,7419642,7630682,7849693,8070818,8296485,8532099,8775546,9024773,9272584,9522266,9779761,10043718,10312996,10583526,10857754,11139145,11422965,11697592,11969422,12246915,12525842,12807402,13087629,13367459,13652040,13935174,14215611,14500112,14792126,15089647,15387337,15681725,15971743,16268760,16567357,16845685,17103803,17357325,17598650,17847877,18124838
Guatemala,GTM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,4.29851834874688,3.53650126284866,9.54104393054875,4.63299243190491,4.36176931452728,5.51210399019357,4.11217561696343,8.76603505425516,4.73690901583991,5.70788359811974,5.58375454736793,7.33305162061406,6.78283433749129,6.37502990286956,1.94999082158344,7.38726562476302,7.80922068405067,4.99668981954586,4.71345609171885,3.75997816033124,0.646858610432233,-3.53008900954855,-2.57209144433914,0.496697752643456,-0.609338955584263,0.143049595525113,3.54398330651921,3.89238706354786,3.94258951982349,3.10256317557587,3.65824875006811,4.83833884688683,3.92713194504024,4.03374149641458,4.94854750210382,2.95777988740716,4.36408994678341,4.99352780305848,3.8470621889051,3.6088687174876,2.33257486608854,3.83928708556792,2.56037766801896,3.13791683609193,3.27602692588886,5.35139778711536,6.33771869016203,3.29352400028485,0.476898106596394,2.88417542800377,4.16390688293349,2.97470856847661,3.69481919881751,4.44397758285268,4.09217081621244,2.67780255532826,3.07985149125689,3.40687339997949,4.0178979343828,-1.78555194467604,8.03326771516488,4.20015588892568,3.52679214166824
Guinea,GIN,Net migration,SM.POP.NETM,0,0,0,0,0,0,0,0,-345,-2844,-6906,-11543,-15782,-19065,-22637,-26221,-29220,-31004,-30933,-28770,-25287,-21367,-17920,-15265,-11439,-6965,-2900,-350,-637,-5150,107641,66718,-3285,45616,-8826,18021,-4973,-107614,-30903,-46183,-77450,-155020,-33450,-36934,-56036,-71015,-48078,-34311,-32925,-34007,-31327,-29069,-32808,-29136,-22741,-15117,-14189,-13718,-9187,-3240,-4365,-4373,-3997,-3997
Guinea,GIN,"Population, total",SP.POP.TOTL,3556749,3619551,3684273,3750954,3819722,3890716,3964155,4040153,4118550,4198300,4277535,4355200,4431292,4506324,4580510,4653876,4727022,4801128,4877854,4959283,5047419,5143288,5247672,5359814,5480096,5610373,5750668,5900198,6056574,6215811,6434374,6697166,6914366,7128177,7345107,7553249,7770035,7931370,8081990,8265123,8428832,8539960,8674066,8870781,9062726,9245844,9441171,9662281,9898870,10143534,10396086,10656810,10921581,11191873,11472924,11767070,12073030,12385659,12704774,13034346,13371183,13710513,14055137,14405468
Guinea,GIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,5.36581840766522,2.31517953300373,1.567286805691,5.25022118210843,2.87692057391091,7.92336831492435,-3.35306984404892,6.79626447493203,-1.2078607444173,2.60138796577117,0.60973715523906,1.80000476238145,1.30001183458037,1.40000945946362,4.9999305837981,3.11404003445122,3.29993884280005,6.30811670197524,4.0034760101484,4.3240627548313,2.61342300409642,3.2709473025656,5.04414454071403,3.97009910590064,4.60767320245354,4.46157508517599,5.18160345773762,3.64412124205991,3.81200403347202,2.50306056299607,3.65834646929586,5.16460946696631,1.24860125923698,2.34011731288737,2.99727256275818,1.18960211693242,6.81747111070281,4.13301615965833,-1.12264204848687,4.81336016967553,5.61211177430975,5.91528626133322,3.94568708624053,3.69655311664086,3.82591056949435,10.82062719659,10.3000053427355,6.35849192736715,5.61691446889876,4.70459096113575,5.5823328114905,3.97240784200721,6.74493444630886
Guinea-Bissau,GNB,Net migration,SM.POP.NETM,-8007,-3575,-3960,-5993,-23936,-19928,-11006,1516,2769,-11033,1123,-13302,-1985,-1985,24290,28645,32113,33922,32936,-13801,-8086,-8291,-8539,-8729,-8812,-8812,-8748,-8622,-8473,-8296,-8151,1621,7531,8562,3174,-4376,-7369,-8176,-8163,-7686,-6971,-6239,-5712,-5487,-5144,-4662,-4142,-3676,-3313,-2821,-2257,-1760,-1442,-1395,-1393,-1393,-1392,-1398,-1396,-1395,-1394,-1395,-1400,-1400
Guinea-Bissau,GNB,"Population, total",SP.POP.TOTL,577633,582532,589474,594418,588543,575005,566908,569011,578170,581610,584403,586221,586620,592808,613338,650966,694191,741789,791694,819867,829303,842432,855891,869592,883519,897697,912126,926862,942061,957789,973669,994639,1024356,1058745,1092031,1119949,1143535,1165545,1187473,1210206,1234741,1261273,1289307,1318806,1349563,1381585,1415303,1450986,1488054,1526377,1566347,1608076,1651417,1695973,1741122,1786457,1831893,1877072,1922168,1967696,2013255,2058841,2105529,2153339
Guinea-Bissau,GNB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,-3.91096745830764,6.37486089368753,1.10989279037214,4.55924104815846,7.84558431997402,4.94345530491698,-7.17006997088463,13.1260433802209,1.99414436256637,-15.9526514986135,18.1675281528339,4.20008213468215,-3.39828742893647,9.10922298634806,4.1664928969891,-0.793847626356836,2.9000000075597,4.59999998843411,6.10000002132945,6.09999998628119,5.10000003451967,1.09999996776526,2.09999998911347,3.20000001913081,4.4000000061065,11.6000000043869,6.49999999321456,-22.4457270657526,16.8150212692905,1.10027815777423,4.7859716500482,3.65393603642713,-0.285931052286514,1.17189152277038,6.55977111846077,2.66650493269572,2.55982647078751,4.52457514610252,2.44795106098685,5.60536311358261,8.08504167173554,-1.71286958446419,3.25607190852087,0.964525745841428,6.1340893623123,5.30659633085426,4.78899161900992,3.76145359637003,5.55045564999175,1.49527443726818,6.18267668294831,4.60583180729681,5.19926829741253
Guyana,GUY,Net migration,SM.POP.NETM,-3837,-5267,-5379,-5434,-5437,-5347,-5277,-5192,-5071,-4969,-8439,-10142,-10448,-10731,-11012,-11231,-11445,-11636,-11841,-12138,-13952,-16648,-17959,-19075,-19702,-20337,-20647,-20848,-20860,-20870,-20930,-14949,-12844,-13137,-13426,-13614,-13871,-14019,-14155,-14115,-14090,-14050,-13116,-11551,-11938,-12290,-12575,-12906,-13143,-13425,-13655,-13920,-7152,-6907,-6710,-6527,-6309,-6107,30213,-20603,-1743,-689,-6161,-6161
Guyana,GUY,"Population, total",SP.POP.TOTL,569143,582568,595461,608537,621764,635128,648646,662311,676160,690223,702705,712662,721617,730138,738057,745393,752253,758654,764586,770062,774367,776453,776712,775891,774111,771477,768098,764120,759663,754865,749894,747861,749911,752965,755822,758388,760526,762245,763586,764483,764832,764477,763652,763101,762418,760914,758966,756861,754606,752094,749256,746153,746288,750021,754229,758781,763548,768479,791556,807665,807481,815482,821637,826353
Guyana,GUY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,4.68952431164918,1.10492580955443,-12.2786572607531,11.3602823799386,10.5410187618772,5.23327389402719,4.31362182924127,1.02482755310702,6.99438665753721,4.25545689303152,3.11285084398625,-3.3176709348416,1.24471935231686,7.70283994935743,8.48302151373474,1.53691327860348,-2.63867966107593,-1.80618877216861,-1.83569626054445,1.73388972721931,1.49616592020392,-13.1901344884724,-6.792386689346,-5.02873786366854,2.39966745807851,-0.900602237275649,0.899396594038478,-3.69353310075873,-4.91666666511816,-3.06748466406728,6.05786618530573,7.75788577607526,8.17510549304023,8.53242316667276,5.03144655812085,7.95551754125103,6.18066561019938,-1.67910449189729,2.96015180311224,-1.36380390261873,2.2795216592191,1.13262696199476,-0.632225388266377,1.56335211034042,-1.95095759501714,5.12960934773,7.19123624057457,1.75522349592019,3.61150847218585,4.13844160137342,5.19625156051602,5.27633062046809,3.65338433338232,1.68649445019584,0.687404590619494,3.80745626378814,3.73449154571284,4.44091288475967,5.35284003535665,43.479651716849,20.0600280629427,63.3345871591983,33.8026170921817
Haiti,HTI,Net migration,SM.POP.NETM,-15862,-15902,-16253,-16846,-17179,-17404,-17690,-17827,-18087,-18340,-18425,-18509,-18916,-19278,-19792,-20074,-20870,-21401,-21809,-22280,-22900,-23106,-23375,-23944,-24427,-24887,-25257,-25518,-25662,-25857,-26075,-27245,-27415,-27584,-27744,-27826,-27348,-27492,-27476,-27317,-27075,-26812,-26626,-26518,-26399,-26276,-26629,-26995,-27630,-27924,-28416,-29029,-29658,-30323,-31390,-32669,-33879,-34742,-34976,-34612,-33850,-32952,-32220,-31786
Haiti,HTI,"Population, total",SP.POP.TOTL,3858443,3929030,4001575,4073068,4146244,4223820,4302639,4382999,4465328,4549334,4635124,4723244,4813868,4906743,5001796,5099086,5198357,5299476,5402580,5507590,5614493,5723725,5835937,5951096,6069230,6190862,6316122,6445123,6578145,6714730,6854441,6995450,7136571,7278181,7419771,7562546,7707557,7854298,8002143,8151296,8303151,8455918,8607641,8759912,8910263,9061273,9216562,9373296,9530774,9689581,9803294,9914904,10069771,10222362,10373235,10523242,10671457,10817754,10962362,11105163,11243848,11374586,11503606,11637398
Haiti,HTI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,-2.93198029126782,7.88757589385567,-1.89279255057041,-1.64735736887533,2.16179786144892,-0.575786801046178,-2.11768620106355,3.18161732148926,3.81194328486592,0.651153708034172,6.48038050132288,0.977107758966667,4.75532209168918,5.77988915170621,1.12275449104284,8.43883542963357,3.7081464367304,6.20886353648547,7.5604214016743,7.37468791939079,-2.85270971115165,-3.56374522434297,0.908181461269791,0.300917036236442,0.603631294369663,-0.497504788372368,-0.793648700197082,0.200426837325949,-2.91342439807192,1.03812280198248,1.88054472396281,-5.30993292251178,-5.42629599215383,-11.9506292939561,9.89770748815705,4.14077332856783,2.70471393077787,2.18184032957123,2.71024801048499,0.870059259424892,-0.342747883252144,1.05182013450109,3.48077973188326,-1.3178567596495,3.07217337664731,1.76875060288195,4.70652994008303,2.6580323082747,5.89037894844316,-5.65151153448299,5.09821354410036,0.502424403581585,4.32478411472874,2.88877250863379,1.40000000859727,1.81246807847532,2.51027134544685,1.66781095484656,-1.72309699839232,-3.30550546965893,-1.79823988931486,-1.68198396897978,-1.86388420254838
Honduras,HND,Net migration,SM.POP.NETM,-4085,-4838,-5519,-6063,-6620,-7161,-7649,-8056,-8335,-8544,-8751,-8918,-9403,-10001,-10947,-11855,-12916,-13777,-14537,-14979,-15445,-15986,-16530,-16810,-17277,-17778,-17812,-17423,-16919,-16146,-15351,-15509,-15583,-15559,-15246,-14707,-14049,-13344,-12638,-11753,-10757,-9744,-8816,-7982,-7083,-6190,-5450,-5039,-5039,-5196,-5419,-5664,-5891,-6091,-6293,-6509,-6681,-6778,-6764,-6546,-6199,-5777,-5374,-5044
