Country Name,Country Code,Year,GDP,Net Migration
Tunisia,TUN,1973,2730813385.32624,-9606.0
Turkiye,TUR,1973,26000000000.0,-130985.0
Tuvalu,TUV,1973,3411915.43882127,-121.0
Tanzania,TZA,1973,4144104535.49655,48363.0
Uganda,UGA,1973,1701829789.02127,-73439.0
Upper middle income,UMC,1973,568082088699.44,-516677.0
Uruguay,URY,1973,3964296443.35254,-14312.0
United States,USA,1973,1425376000000.0,783163.0
St. Vincent and the Grenadines,VCT,1973,30165081.0858817,-2068.0
"Venezuela, RB",VEN,1973,17035581395.3488,171.0
World,WLD,1973,4687590908817.54,0.0
Samoa,WSM,1973,82452985.3658537,-2501.0
South Africa,ZAF,1973,33262772008.1446,41125.0
Zambia,ZMB,1973,2434255236.99935,-31472.0
Zimbabwe,ZWE,1973,3309353600.0,-18733.0
Africa Eastern and Southern,AFE,1974,89554214418.5948,54059.0
Africa Western and Central,AFW,1974,49687843306.2775,-1121.0
Andorra,AND,1974,186557081.998137,1222.0
Arab World,ARB,1974,152188729571.964,-4921.0
United Arab Emirates,ARE,1974,11651505689.4244,42474.0
Argentina,ARG,1974,72436777342.4554,33134.0
Australia,AUS,1974,88965364775.2395,56167.0
Austria,AUT,1974,35051468639.576,-16276.0
Burundi,BDI,1974,345263492.063492,10065.0
Belgium,BEL,1974,56033077879.0389,8924.0
Benin,BEN,1974,554654860.702577,-4814.0
Burkina Faso,BFA,1974,751133430.449301,-30599.0
Bangladesh,BGD,1974,12512460519.7088,-277545.0
Bahrain,BHR,1974,1042176883.51827,6711.0
"Bahamas, The",BHS,1974,632400000.0,164.0
Belize,BLZ,1974,103160450.445869,-2399.0
Bermuda,BMU,1974,312600000.0,-352.0
Bolivia,BOL,1974,2101300000.0,-5873.0
Brazil,BRA,1974,109794519727.538,-24093.0
Barbados,BRB,1974,311804643.421258,-3222.0
Brunei Darussalam,BRN,1974,2319576214.21329,1011.0
Bhutan,BTN,1974,92901784.4986973,2700.0
Botswana,BWA,1974,306044207.530203,8854.0
Central African Republic,CAF,1974,281398705.570596,-9838.0
Canada,CAN,1974,160949188139.059,155596.0
Switzerland,CHE,1974,57103011445.6416,2008.0
Chile,CHL,1974,16209693232.0782,-31211.0
China,CHN,1974,144188970821.072,-175239.0
Cote d'Ivoire,CIV,1974,3070152309.21903,79445.0
Cameroon,CMR,1974,2157415532.54796,-377.0
"Congo, Dem. Rep.",COD,1974,9596960179.64072,3216.0
"Congo, Rep.",COG,1974,585364634.473977,-312.0
Colombia,COL,1974,12370029583.6419,-80816.0
Costa Rica,CRI,1974,1666544754.09836,1839.0
Caribbean small states,CSS,1974,2187691182.9013,-36584.0
Cuba,CUB,1974,11405957317.0732,-52697.0
Germany,DEU,1974,446934971657.471,-15126.0
Denmark,DNK,1974,34125712480.9267,-437.0
Dominican Republic,DOM,1974,2925700000.0,-15402.0
Algeria,DZA,1974,13209871625.9044,-27605.0
East Asia & Pacific (excluding high income),EAP,1974,221436006090.228,-576145.0
Early-demographic dividend,EAR,1974,632426283024.04,-732902.0
East Asia & Pacific,EAS,1974,867035721570.467,-422547.0
Europe & Central Asia,ECS,1974,1986167093576.95,41340.0
Ecuador,ECU,1974,6599257044.12414,-1133.0
"Egypt, Arab Rep.",EGY,1974,9228963224.60004,-60174.0
Euro area,EMU,1974,1301008237302.25,234293.0
Spain,ESP,1974,97204522642.0536,105838.0
Ethiopia,ETH,1974,4577209966.18358,-4232.0
European Union,EUU,1974,1455911634933.27,227336.0
Fragile and conflict affected situations,FCS,1974,154500501370.34,-69882.0
Finland,FIN,1974,24851036710.2568,5891.0
Fiji,FJI,1974,558587097.382833,-5414.0
France,FRA,1974,283102178123.295,26203.0
Faroe Islands,FRO,1974,196771070.895339,-63.0
"Micronesia, Fed. Sts.",FSM,1974,46095175.0,-484.0
Gabon,GAB,1974,1544216001.66059,680.0
United Kingdom,GBR,1974,206131369798.971,-65710.0
Ghana,GHA,1974,2894409937.8882,-1197.0
Guinea,GIN,1974,5691417541.33871,-22637.0
"Gambia, The",GMB,1974,95796021.6888272,2610.0
Guinea-Bissau,GNB,1974,256769730.263158,24290.0
Equatorial Guinea,GNQ,1974,94159862.7073691,-12983.0
Greece,GRC,1974,24998715909.0909,-22590.0
Greenland,GRL,1974,169918948.629182,109.0
Guatemala,GTM,1974,3161499900.0,-36089.0
Guyana,GUY,1974,433954545.454545,-11012.0
High income,HIC,1974,4375301454639.46,1234159.0
"Hong Kong SAR, China",HKG,1974,9388695366.84578,46801.0
Honduras,HND,1974,1034500000.0,-10947.0
Heavily indebted poor countries (HIPC),HPC,1974,64029660440.5424,-70963.0
Haiti,HTI,1974,565399321.520814,-19792.0
Hungary,HUN,1974,9983664739.3203,132.0
IBRD only,IBD,1974,1185685043150.48,-688990.0
IDA & IBRD total,IBT,1974,1332402598450.94,-1300328.0
IDA total,IDA,1974,144041104261.125,-611338.0
IDA blend,IDB,1974,49733438009.3777,-97624.0
Indonesia,IDN,1974,25802409638.5542,61188.0
IDA only,IDX,1974,95310883144.4322,-513714.0
India,IND,1974,99526597933.6331,347869.0
Ireland,IRL,1974,7896860614.98803,13482.0
"Iran, Islamic Rep.",IRN,1974,46209092072.1331,103252.0
Iraq,IRQ,1974,11516762614.2906,-4090.0
Iceland,ISL,1974,1515190595.29765,209.0
Israel,ISR,1974,17142653329.5308,11929.0
Italy,ITA,1974,200024444775.231,42487.0
Jamaica,JAM,1974,2375122375.12238,-16769.0
Jordan,JOR,1974,1197483948.68547,-12024.0
Japan,JPN,1974,490035789970.299,-10145.0
Kenya,KEN,1974,2969958812.01648,-62973.0
Kiribati,KIR,1974,69256488.5160763,-1605.0
St. Kitts and Nevis,KNA,1974,31514856.3078422,-810.0
"Korea, Rep.",KOR,1974,19543973941.3681,27005.0
Kuwait,KWT,1974,13006948296.2705,25398.0
Latin America & Caribbean (excluding high income),LAC,1974,317536664286.828,-525456.0
Liberia,LBR,1974,486955000.0,2086.0
Libya,LBY,1974,15112543717.1298,44946.0
Latin America & Caribbean,LCN,1974,379198908310.797,-598708.0
Least developed countries: UN classification,LDC,1974,77945457923.0151,-453575.0
Low income,LIC,1974,46086997825.544,-135309.0
Liechtenstein,LIE,1974,193980464.882101,179.0
Sri Lanka,LKA,1974,3574586466.16541,-33979.0
Lower middle income,LMC,1974,246364487150.384,-569753.0
Low & middle income,LMY,1974,1020411291623.38,-1216659.0
Lesotho,LSO,1974,150851316.52727,9972.0
Late-demographic dividend,LTE,1974,670611977652.113,-384462.0
Luxembourg,LUX,1974,3183637116.81856,2728.0
Morocco,MAR,1974,7675466449.35531,-52927.0
Monaco,MCO,1974,563949254.114034,198.0
Madagascar,MDG,1974,1917508190.04689,-4607.0
Maldives,MDV,1974,39120171.2468193,-78.0
Middle East & North Africa,MEA,1974,211138104647.519,102616.0
Mexico,MEX,1974,72000000000.0,-207995.0
Marshall Islands,MHL,1974,15217532.0,-145.0
Middle income,MIC,1974,977448751517.101,-1081350.0
Mali,MLI,1974,538747339.956033,-22449.0
Malta,MLT,1974,376081234.160072,-1597.0
Myanmar,MMR,1974,1225589878.06809,-53875.0
Middle East & North Africa (excluding high income),MNA,1974,117982629922.861,-67435.0
Mauritania,MRT,1974,613010552.500776,-1321.0
Mauritius,MUS,1974,669894029.624369,-4908.0
Malaysia,MYS,1974,9496204301.74981,-21919.0
North America,NAC,1974,1706504788139.06,862222.0
New Caledonia,NCL,1974,637403478.492486,2739.0
Niger,NER,1974,1026137110.89309,-3179.0
Nigeria,NGA,1974,24846641318.1242,44281.0
Nicaragua,NIC,1974,1521400011.53463,-8639.0
Netherlands,NLD,1974,87371810804.1643,31645.0
Norway,NOR,1974,27145693810.1341,4425.0
Nepal,NPL,1974,1217953546.97604,-4361.0
Nauru,NRU,1974,35994511.422255,0.0
New Zealand,NZL,1974,13940981798.1247,27580.0
OECD members,OED,1974,4193651537342.29,684454.0
Oman,OMN,1974,1645917776.49102,4880.0
Pakistan,PAK,1974,8899191919.19192,-34785.0
Panama,PAN,1974,2188307600.0,-2531.0
Peru,PER,1974,13858441211.4692,-33493.0
Philippines,PHL,1974,15607882555.2916,-344674.0
Palau,PLW,1974,16848759.0,-282.0
Papua New Guinea,PNG,1974,1467417672.17002,-22771.0
Pre-demographic dividend,PRE,1974,93638562241.5408,10791.0
Puerto Rico,PRI,1974,7684800000.0,-1495.0
Portugal,PRT,1974,17512391475.9274,41254.0
Paraguay,PRY,1974,1333475396.8254,-3478.0
Pacific island small states,PSS,1974,1027747649.55854,-9704.0
Post-demographic dividend,PST,1974,4076749538170.3,1129028.0
French Polynesia,PYF,1974,555340842.860311,546.0
Qatar,QAT,1974,2401403227.44085,10603.0
Rwanda,RWA,1974,308458423.183854,-4535.0
South Asia,SAS,1974,126550864082.649,-20188.0
Saudi Arabia,SAU,1974,45412957746.4789,69653.0
Sudan,SDN,1974,3958931659.84759,6023.0
Senegal,SEN,1974,2099325228.95651,3347.0
Singapore,SGP,1974,5221534955.64418,2748.0
Solomon Islands,SLB,1974,84539332.282562,-1084.0
Sierra Leone,SLE,1974,648590642.939889,-11473.0
El Salvador,SLV,1974,1665880000.0,-22844.0
Somalia,SOM,1974,572504035.901509,-495.0
Sub-Saharan Africa (excluding high income),SSA,1974,138628808050.282,52764.0
Sub-Saharan Africa,SSF,1974,138668997099.52,52938.0
Small states,SST,1974,11481090182.2474,-46615.0
Sao Tome and Principe,STP,1974,57817591.4570048,-474.0
Suriname,SUR,1974,409850000.0,-11061.0
Sweden,SWE,1974,65918391224.0393,9217.0
Eswatini,SWZ,1974,264320940.959002,-3665.0
Seychelles,SYC,1974,43134496.1645367,174.0
Syrian Arab Republic,SYR,1974,5159557147.50895,-24242.0
Chad,TCD,1974,652532795.084805,-15686.0
East Asia & Pacific (IDA & IBRD countries),TEA,1974,221211419616.343,-576427.0
Togo,TGO,1974,791450308.362944,-14483.0
Thailand,THA,1974,13702998512.4492,72801.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,1974,357600312166.609,-544902.0
Middle East & North Africa (IDA & IBRD countries),TMN,1974,116891467961.475,-58765.0
South Asia (IDA & IBRD),TSA,1974,126550864082.649,-20188.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,1974,138668997099.52,52938.0
Trinidad and Tobago,TTO,1974,2042001070.5079,-7683.0
Tunisia,TUN,1974,3545868575.14639,-9254.0
Turkiye,TUR,1974,35414285714.2857,-153311.0
Tuvalu,TUV,1974,4122328.66617539,197.0
Tanzania,TZA,1974,4977337978.35959,51127.0
Uganda,UGA,1974,2098944967.20844,-51910.0
Upper middle income,UMC,1974,730831878784.041,-511597.0
Uruguay,URY,1974,4090209681.97172,-14512.0
United States,USA,1974,1545243000000.0,706978.0
St. Vincent and the Grenadines,VCT,1974,32923702.7281866,-2013.0
"Venezuela, RB",VEN,1974,26100930232.5581,173.0
World,WLD,1974,5418369997022.54,0.0
Samoa,WSM,1974,93549610.93343,-526.0
South Africa,ZAF,1974,41389186094.5992,38518.0
Zambia,ZMB,1974,2910981262.10018,-31178.0
Zimbabwe,ZWE,1974,3982161400.0,-16105.0
Africa Eastern and Southern,AFE,1975,95315090874.5604,33607.0
Africa Western and Central,AFW,1975,57280830631.7764,-2052.0
Andorra,AND,1975,220112572.205331,1264.0
Arab World,ARB,1975,168158579107.572,391471.0
United Arab Emirates,ARE,1975,14720728248.5355,42380.0
Argentina,ARG,1975,52438647921.9226,-5293.0
Australia,AUS,1975,97304383449.406,25336.0
Austria,AUT,1975,39902300703.1682,-24253.0
Burundi,BDI,1975,420986666.666667,-20693.0
Belgium,BEL,1975,65678189097.2908,9652.0
Benin,BEN,1975,676870140.341529,-4607.0
Burkina Faso,BFA,1975,939972703.463021,-30484.0
Bangladesh,BGD,1975,19448348073.4565,-390212.0
Bahrain,BHR,1975,1099107600.50569,6900.0
"Bahamas, The",BHS,1975,596200000.0,323.0
Belize,BLZ,1975,118194026.251574,-1624.0
Bermuda,BMU,1975,345000000.0,-335.0
Bolivia,BOL,1975,2405900000.0,-6424.0
Brazil,BRA,1975,129203555238.827,-25499.0
Barbados,BRB,1975,402178605.019554,-2939.0
Brunei Darussalam,BRN,1975,2496420257.54042,1047.0
Bhutan,BTN,1975,86820762.4931172,2700.0
Botswana,BWA,1975,355168571.536751,11086.0
Central African Republic,CAF,1975,378660016.265936,-9895.0
Canada,CAN,1975,174419757176.563,139797.0
Switzerland,CHE,1975,65466081819.2384,-58187.0
Chile,CHL,1975,7621570062.17598,-30524.0
China,CHN,1975,163429530659.638,-115173.0
Cote d'Ivoire,CIV,1975,3893839190.26806,79766.0
Cameroon,CMR,1975,2857037371.05886,-237.0
"Congo, Dem. Rep.",COD,1975,10237343173.6527,-972.0
"Congo, Rep.",COG,1975,767102680.239967,-10944.0
Colombia,COL,1975,13098633901.8673,-84462.0
Costa Rica,CRI,1975,1960863465.5776,1992.0
Caribbean small states,CSS,1975,2397842651.9493,-35515.0
Cuba,CUB,1975,13027415243.9024,-46268.0
Cyprus,CYP,1975,489912542.329518,-4820.0
Germany,DEU,1975,492434094920.105,-207740.0
Denmark,DNK,1975,40418967665.5877,-10672.0
Dominican Republic,DOM,1975,3599200000.0,-16425.0
Algeria,DZA,1975,15557902754.033,300482.0
East Asia & Pacific (excluding high income),EAP,1975,248514352822.298,-366755.0
Early-demographic dividend,EAR,1975,677078900559.927,-428134.0
East Asia & Pacific,EAS,1975,948871294496.705,-372704.0
Europe & Central Asia,ECS,1975,2318870760466.38,-171551.0
Ecuador,ECU,1975,7731674472.07212,-1189.0
"Egypt, Arab Rep.",EGY,1975,11632178868.9171,-62368.0
Euro area,EMU,1975,1507218903134.97,32456.0
Spain,ESP,1975,114695060869.565,-218.0
Ethiopia,ETH,1975,4577047854.10628,-42540.0
European Union,EUU,1975,1694087991210.28,-25336.0
Fragile and conflict affected situations,FCS,1975,169458804941.041,-103105.0
Finland,FIN,1975,29475251333.4411,-3807.0
Fiji,FJI,1975,684282434.361095,-5577.0
France,FRA,1975,356780728162.766,16139.0
Faroe Islands,FRO,1975,227404436.013679,-38.0
"Micronesia, Fed. Sts.",FSM,1975,46119184.0,-753.0
Gabon,GAB,1975,2157592940.04234,792.0
United Kingdom,GBR,1975,241756637168.142,-40241.0
Ghana,GHA,1975,2810106382.97872,-292.0
Guinea,GIN,1975,6102769605.43001,-26221.0
"Gambia, The",GMB,1975,115179719.077633,2979.0
Guinea-Bissau,GNB,1975,283311996.82299,28645.0
Equatorial Guinea,GNQ,1975,104295643.388437,-11398.0
Greece,GRC,1975,28129128586.61,61265.0
Greenland,GRL,1975,211190630.329609,22.0
Guatemala,GTM,1975,3645900000.0,-42329.0
Guyana,GUY,1975,494791666.666667,-11231.0
High income,HIC,1975,4880922395903.04,861648.0
"Hong Kong SAR, China",HKG,1975,10048089558.0636,49994.0
Honduras,HND,1975,1124000000.0,-11855.0
Heavily indebted poor countries (HIPC),HPC,1975,72125062328.6641,-134483.0
Haiti,HTI,1975,681400000.0,-20074.0
Hungary,HUN,1975,11383139029.4345,-335.0
IBRD only,IBD,1975,1280667013404.81,-94138.0
IDA & IBRD total,IBT,1975,1455854224777.36,-834546.0
IDA total,IDA,1975,169571323313.94,-740408.0
IDA blend,IDB,1975,57184749902.2639,-48958.0
Indonesia,IDN,1975,30463855421.6867,56386.0
IDA only,IDX,1975,113722968322.957,-691450.0
India,IND,1975,98473832017.3242,434205.0
Ireland,IRL,1975,9483808362.36934,13828.0
"Iran, Islamic Rep.",IRN,1975,51776222349.8812,106921.0
Iraq,IRQ,1975,13458516762.6143,-6237.0
Iceland,ISL,1975,1406875081.32726,-388.0
Israel,ISR,1975,16114210525.8726,11726.0
Italy,ITA,1975,228220643534.994,43051.0
Jamaica,JAM,1975,2860442750.44275,-17340.0
Jordan,JOR,1975,1363073497.77355,-14822.0
Japan,JPN,1975,532861438884.724,107.0
Kenya,KEN,1975,3259345083.26283,-71421.0
Cambodia,KHM,1975,749129748.150633,-47717.0
Kiribati,KIR,1975,44547453.6024265,-1706.0
St. Kitts and Nevis,KNA,1975,33364055.2995392,-813.0
"Korea, Rep.",KOR,1975,21784297520.6612,-52332.0
Kuwait,KWT,1975,12022811620.7867,30909.0
Latin America & Caribbean (excluding high income),LAC,1975,342491540708.287,-585110.0
Liberia,LBR,1975,577549300.0,2037.0
Libya,LBY,1975,14710912457.6509,49544.0
Latin America & Caribbean,LCN,1975,397745002329.407,-656856.0
Least developed countries: UN classification,LDC,1975,93834520021.8669,-616064.0
Low income,LIC,1975,53368246402.6429,-175647.0
Liechtenstein,LIE,1975,246389101.853613,166.0
Sri Lanka,LKA,1975,3791298145.50642,-37475.0
Lower middle income,LMC,1975,269878726934.515,-420504.0
Low & middle income,LMY,1975,1128387358601.99,-833507.0
Lesotho,LSO,1975,149558895.914581,9723.0
Late-demographic dividend,LTE,1975,740754947104.843,-173418.0
Luxembourg,LUX,1975,3123333333.33333,2794.0
Morocco,MAR,1975,8984853005.08058,-51968.0
Monaco,MCO,1975,711978961.893674,458.0
Madagascar,MDG,1975,2283049215.35339,-5173.0
Maldives,MDV,1975,24540877.6041667,-14.0
Middle East & North Africa,MEA,1975,230572328994.114,446953.0
Mexico,MEX,1975,88000000000.0,-216556.0
Marshall Islands,MHL,1975,16691301.0,-193.0
Middle income,MIC,1975,1078949608324.68,-657860.0
Mali,MLI,1975,830710615.179954,-26572.0
Malta,MLT,1975,474618290.461173,-1742.0
Myanmar,MMR,1975,1061107353.67232,-52763.0
Middle East & North Africa (excluding high income),MNA,1975,134483691861.41,266639.0
Mauritania,MRT,1975,703377837.452223,-1472.0
Mauritius,MUS,1975,673311287.073382,-3869.0
Malaysia,MYS,1975,9298800799.46702,-20480.0
North America,NAC,1975,1859668757176.56,794540.0
New Caledonia,NCL,1975,816652164.400241,2838.0
Niger,NER,1975,1048690933.21027,-3254.0
Nigeria,NGA,1975,27778934624.6973,75603.0
Nicaragua,NIC,1975,1581599958.5989,-9349.0
Netherlands,NLD,1975,100397061693.97,68569.0
Norway,NOR,1975,32877805200.023,3312.0
Nepal,NPL,1975,1575789254.46938,-6686.0
Nauru,NRU,1975,40106775.9115117,0.0
New Zealand,NZL,1975,12861983284.3912,13196.0
OECD members,OED,1975,4698904978050.6,191563.0
Oman,OMN,1975,2096699189.34569,5632.0
Other small states,OSS,1975,8546159821.91885,19631.0
Pakistan,PAK,1975,11230606060.6061,-1710.0
Panama,PAN,1975,2435304100.0,-2635.0
Peru,PER,1975,16931162355.4802,-34382.0
Philippines,PHL,1975,16875240683.5083,-220296.0
Palau,PLW,1975,18521112.0,-296.0
Papua New Guinea,PNG,1975,1356603608.09695,-23562.0
Pre-demographic dividend,PRE,1975,106654595628.318,20821.0
Puerto Rico,PRI,1975,8198300000.0,-731.0
Portugal,PRT,1975,19347607843.1373,42262.0
Paraguay,PRY,1975,1511420634.92063,-3807.0
Pacific island small states,PSS,1975,1136928461.97446,-9982.0
Post-demographic dividend,PST,1975,4567853452754.59,662494.0
French Polynesia,PYF,1975,690323388.529907,526.0
Qatar,QAT,1975,2512773165.81173,10549.0
Rwanda,RWA,1975,571863500.248658,-4791.0
South Asia,SAS,1975,135367221096.065,-43610.0
Saudi Arabia,SAU,1975,46773208642.6814,73960.0
Sudan,SDN,1975,4823090191.91008,62843.0
Senegal,SEN,1975,2830388404.8977,-7870.0
Singapore,SGP,1975,5633673929.99302,4104.0
Solomon Islands,SLB,1975,74620320.0295339,-760.0
Sierra Leone,SLE,1975,679336343.584559,-13058.0
El Salvador,SLV,1975,1884120100.0,-26198.0
Somalia,SOM,1975,757015878.792693,-1934.0
Sub-Saharan Africa (excluding high income),SSA,1975,152205988931.713,31296.0
Sub-Saharan Africa,SSF,1975,152250584953.468,31555.0
Small states,SST,1975,12127638714.9341,-25866.0
Sao Tome and Principe,STP,1975,60101709.8452627,-392.0
Suriname,SUR,1975,465500000.0,-11287.0
Sweden,SWE,1975,82766182746.4958,16564.0
Eswatini,SWZ,1975,288299788.508035,-3794.0
Seychelles,SYC,1975,47803145.9480985,259.0
Syrian Arab Republic,SYR,1975,6826980444.14982,-24389.0
Chad,TCD,1975,864602104.679653,-22768.0
East Asia & Pacific (IDA & IBRD countries),TEA,1975,248261597366.513,-367051.0
Togo,TGO,1975,871781686.907321,-16973.0
Thailand,THA,1975,14882770593.9796,66306.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,1975,373955173807.342,-610119.0
Middle East & North Africa (IDA & IBRD countries),TMN,1975,133239919883.434,278235.0
Tonga,TON,1975,32506741.7201204,-346.0
South Asia (IDA & IBRD),TSA,1975,135367221096.065,-43610.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,1975,152250584953.468,31555.0
Trinidad and Tobago,TTO,1975,2442669824.56431,-7768.0
Tunisia,TUN,1975,4328965587.53266,-8765.0
Turkiye,TUR,1975,46042857142.8571,-193829.0
Tuvalu,TUV,1975,4014748.0540762,186.0
Tanzania,TZA,1975,5729917839.54264,53290.0
Uganda,UGA,1975,2359555555.55556,-47359.0
Upper middle income,UMC,1975,808817699010.246,-237356.0
Uruguay,URY,1975,3538278046.96236,-14350.0
United States,USA,1975,1684904000000.0,655078.0
St. Vincent and the Grenadines,VCT,1975,33237225.9880652,-1958.0
"Venezuela, RB",VEN,1975,27464651162.7907,186.0
World,WLD,1975,6033156160029.93,0.0
Samoa,WSM,1975,93489282.5537294,-522.0
South Africa,ZAF,1975,42906905672.42,38809.0
Zambia,ZMB,1975,2442672140.947,-30886.0
Zimbabwe,ZWE,1975,4371300700.0,-28988.0
Africa Eastern and Southern,AFE,1976,96025945909.7116,-60672.0
Africa Western and Central,AFW,1976,68386405203.2096,-141841.0
Andorra,AND,1976,227283850.831271,1286.0
Arab World,ARB,1976,209993347714.026,331843.0
United Arab Emirates,ARE,1976,19213158778.7928,78903.0
Argentina,ARG,1976,51169499892.1722,-10235.0
Australia,AUS,1976,105060616984.856,32792.0
Austria,AUT,1976,42791707448.0325,8336.0
Burundi,BDI,1976,448412753.623188,-12848.0
Belgium,BEL,1976,71113882967.6071,10360.0
Benin,BEN,1976,698408261.922237,-4308.0
Burkina Faso,BFA,1976,976547188.054778,-25786.0
Bangladesh,BGD,1976,10117113333.3333,-424970.0
Bahrain,BHR,1976,1581709518.98261,6993.0
"Bahamas, The",BHS,1976,642100000.0,490.0
Belize,BLZ,1976,97094227.2292471,-1731.0
Bermuda,BMU,1976,386300000.0,-263.0
Bolivia,BOL,1976,2733350000.0,-7063.0
Brazil,BRA,1976,153168949208.207,-20612.0
Barbados,BRB,1976,435911268.58968,-2836.0
Brunei Darussalam,BRN,1976,3054765590.29214,1080.0
Bhutan,BTN,1976,88461262.7788474,2700.0
Botswana,BWA,1976,372025093.006273,11914.0
Central African Republic,CAF,1976,451152461.31276,-33645.0
Canada,CAN,1976,207271612576.065,106894.0
Switzerland,CHE,1976,68476524643.943,-54255.0
Chile,CHL,1976,10338624019.4415,-29967.0
China,CHN,1976,153939265947.775,-55109.0
Cote d'Ivoire,CIV,1976,4662053824.83955,12735.0
Cameroon,CMR,1976,2898090001.8562,-19994.0
"Congo, Dem. Rep.",COD,1976,9648583224.99212,-25965.0
"Congo, Rep.",COG,1976,754549601.391492,-11971.0
Colombia,COL,1976,15341403660.4698,-98057.0
Costa Rica,CRI,1976,2412555425.90432,2129.0
Caribbean small states,CSS,1976,2458775081.47749,-35391.0
